X,Y,OBJECTID,ASSETID,TREEID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,HRMINTRST,WIRES,SP_SCIEN,SP_COMM,DBH,SIZE2UNIT,SIZE2CONF,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,FCODE,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.573323176,44.6228480770001,9559608,TRE131000,TRE131000,TRE,HRM,,,WOOD,1,ROW,Y,N,BEPE,BEPE,3,MM,2,INS,,CHAIN ROCK DR FROM CROWS NEST DR TO BALMORAL RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.57665343,44.636060528,9559609,TRE131676,TRE131676,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,SOUTH PARK ST FROM VICTORIA RD TO FENWICK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.578131874,44.6353379180001,9559610,TRE131682,TRE131682,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,5,MM,2,INS,,TOWER RD FROM INGLIS ST TO VICTORIA RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5739465779999,44.623201742,9559611,TRE131015,TRE131015,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,CROWS NEST DR FROM CHAIN ROCK DR TO BALMORAL RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5816377749999,44.6330871220001,9559612,TRE131644,TRE131644,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,INGLIS ST FROM WELLINGTON ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587501902,44.641162621,9559613,TRE130618,TRE130618,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,6,MM,2,INS,,BLISS ST FROM ROBIE ST TO EDWARD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.574929933,44.6375942280001,9559614,TRE131637,TRE131637,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,FENWICK ST FROM QUEEN ST TO LUCKNOW ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.581890206,44.6298696100001,9559615,TRE131385,TRE131385,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,ROBIE ST AT ROXTON RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.575895918,44.6326023250001,9559616,TRE130965,TRE130965,TRE,HRM,,,WOOD,1,ROW,Y,Y,CEOC,CEOC,3,MM,2,INS,,IVANHOE ST FROM ATLANTIC ST TO LINDOLA PL,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.578428883,44.628771097,9559617,TRE130940,TRE130940,TRE,HRM,,,WOOD,1,ROW,Y,N,FR,FR,4,MM,2,INS,,BOWER RD TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.580032231,44.6360194160001,9559618,TRE131730,TRE131730,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,WELLINGTON ST FROM LUNDYS LANE TO TOWER TERR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.575635088,44.6336253710001,9559619,TRE131396,TRE131396,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,7,MM,2,INS,,YOUNG AVE FROM INGLIS ST TO ATLANTIC ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590539199,44.6456117060001,9559620,TRE130341,TRE130341,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM_P,ULAM_P,1,MM,2,INS,,SHIRLEY ST FROM ROBIE ST TO VERNON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.573606586,44.6303441330001,9559621,TRE130854,TRE130854,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,YOUNG AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.577937939,44.6342286770001,9559622,TRE131693,TRE131693,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,5,MM,2,INS,,TOWER RD FROM INGLIS ST TO VICTORIA RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.576349394,44.6305051090001,9559623,TRE130901,TRE130901,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,3,MM,2,INS,,BRIDGES ST FROM HARRINGTON DR TO ATLANTIC ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.589737616,44.633313291,9559624,TRE131154,TRE131154,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,OAKLAND RD FROM STUDLEY AVE TO OAKLAND RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.588785118,44.6349285100001,9559625,TRE131285,TRE131285,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,MURRAY PL FROM CARTARET ST TO STUDLEY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.575527327,44.633431462,9559626,TRE131397,TRE131397,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,2,MM,2,INS,,YOUNG AVE FROM INGLIS ST TO ATLANTIC ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597382206,44.639293767,9559627,TRE131811,TRE131811,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,OXFORD ST FROM WAEGWOLTIC AVE TO JENNINGS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.574907491,44.6244170420001,9559628,TRE131021,TRE131021,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,3,MM,2,INS,,INGLEWOOD DR FROM FRANCKLYN ST TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5896015339999,44.633349385,9559629,TRE131155,TRE131155,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,OAKLAND RD FROM STUDLEY AVE TO OAKLAND RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.578199162,44.6350326580001,9559630,TRE131702,TRE131702,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,3,MM,2,INS,,TOWER RD FROM INGLIS ST TO VICTORIA RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.59313129,44.643293682,9559631,TRE130371,TRE130371,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,GARDEN ST FROM JUBILEE RD TO CEDAR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.574664108,44.6248715040001,9559632,TRE130986,TRE130986,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,2,MM,2,INS,,FRANCKLYN ST FROM INGLEWOOD DR TO POINT PLEASANT DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.593267053,44.6435602450001,9559633,TRE130369,TRE130369,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,2,MM,2,INS,,GARDEN ST FROM CEDAR ST TO LINDEN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595752284,44.6353051900001,9559634,TRE130103,TRE130103,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACSA2,ACSA2,1,MM,2,INS,,OXFORD ST FROM OXFORD ST TO EDZELL CASTLE CIR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5974250579999,44.6373997680001,9559635,TRE130082,TRE130082,TRE,HRM,,,WOOD,1,ROW,Y,N,ACSA2,ACSA2,2,MM,2,INS,,COBURG RD FROM OXFORD ST TO THORNVALE AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5980685819999,44.6383966380001,9559636,TRE131832,TRE131832,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,WAEGWOLTIC AVE FROM OXFORD ST TO CAMBRIDGE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.579350656,44.629799936,9559637,TRE130956,TRE130956,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,GORSEBROOK AVE FROM TOWER RD TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.584000864,44.629431943,9559638,TRE131177,TRE131177,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,GREENWOOD AVE TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5764672409999,44.630751081,9559639,TRE130899,TRE130899,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,BRIDGES ST FROM HARRINGTON DR TO ATLANTIC ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5749692159999,44.6353693400001,9559640,TRE131522,TRE131522,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,4,MM,2,INS,,RHULAND ST FROM LUCKNOW ST TO SOUTH PARK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5867603579999,44.631937969,9559641,TRE131064,TRE131064,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,3,MM,2,INS,,INGLIS ST FROM BELLEVUE AVE TO RITCHIE DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.593393028,44.6438077940001,9559642,TRE130366,TRE130366,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,7,MM,2,INS,,GARDEN ST FROM CEDAR ST TO LINDEN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590148859,44.6349441260001,9559643,TRE131268,TRE131268,TRE,HRM,,,WOOD,1,ROW,Y,N,ULS,ULS,6,MM,2,INS,,STUDLEY AVE FROM MURRAY PL TO SOUTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587125595,44.631108526,9559644,TRE131055,TRE131055,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,RITCHIE DR FROM BEAUFORT AVE TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5722077249999,44.6343551530001,9559645,TRE131474,TRE131474,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,7,MM,2,INS,,SOUTH BLAND ST FROM ATLANTIC ST TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.573980204,44.631020581,9559646,TRE130860,TRE130860,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,YOUNG AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5748764649999,44.6244344670001,9559647,TRE131019,TRE131019,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,3,MM,2,INS,,INGLEWOOD DR FROM FRANCKLYN ST TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.57330932,44.632920702,9559648,TRE131513,TRE131513,TRE,HRM,,,WOOD,1,ROW,Y,Y,FRPE,FRPE,3,MM,2,INS,,ATLANTIC ST FROM BRUSSELS ST TO MCLEAN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5936285449999,44.6442614790001,9559649,TRE130362,TRE130362,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,4,MM,2,INS,,GARDEN ST FROM LINDEN ST TO SHIRLEY ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5837748819999,44.628919797,9559650,TRE131182,TRE131182,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,GREENWOOD AVE TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.576889056,44.6258307470001,9559651,TRE130976,TRE130976,TRE,HRM,,,WOOD,1,ROW,Y,N,ULS,ULS,5,MM,2,INS,,FRANCKLYN ST FROM EMSCOTE DR TO EMSCOTE DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5758572619999,44.6351410950001,9559652,TRE131528,TRE131528,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,8,MM,2,INS,,RHULAND ST FROM LUCKNOW ST TO SOUTH PARK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.57251121,44.6237528510001,9559653,TRE130998,TRE130998,TRE,HRM,,,WOOD,1,ROW,Y,N,CO1,CO1,1,MM,2,INS,,CHAIN ROCK DR FROM FRANCKLYN ST TO CROWS NEST DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5892377069999,44.6347185290001,9559654,TRE131290,TRE131290,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,MURRAY PL FROM CARTARET ST TO STUDLEY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.593380736,44.632862952,9559655,TRE131756,TRE131756,TRE,HRM,,,WOOD,1,ROW,Y,N,PLAC,PLAC,1,MM,2,INS,,BEAUFORT AVE FROM DALHOUSIE ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.578490113,44.6292510910001,9559656,TRE130936,TRE130936,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,ROGERS DR FROM BOWER RD TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.575199878,44.6353120970001,9559657,TRE131524,TRE131524,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,RHULAND ST FROM LUCKNOW ST TO SOUTH PARK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.588602721,44.633582936,9559658,TRE131162,TRE131162,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,OAKLAND RD FROM CARTARET ST TO STUDLEY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.576608661,44.6239861650001,9559659,TRE131027,TRE131027,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,,M,2,OUT,,INGLEWOOD DR FROM FRANCKLYN ST TO END,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597107654,44.638733619,9559660,TRE131815,TRE131815,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,3,MM,2,INS,,OXFORD ST FROM WAEGWOLTIC AVE TO JENNINGS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.572207098,44.6346484960001,9559661,TRE131466,TRE131466,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,SOUTH BLAND ST FROM ATLANTIC ST TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590119261,44.6352290400001,9559662,TRE131271,TRE131271,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULS,ULS,5,MM,2,INS,,STUDLEY AVE FROM MURRAY PL TO SOUTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.58689055,44.6305701590001,9559663,TRE131050,TRE131050,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURO,QURO,2,MM,2,INS,,RITCHIE DR FROM BEAUFORT AVE TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595395788,44.634472515,9559664,TRE130112,TRE130112,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,1,MM,2,INS,,OXFORD ST FROM OXFORD ST TO EDZELL CASTLE CIR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5723169029999,44.63483373,9559665,TRE131467,TRE131467,TRE,HRM,,,WOOD,1,ROW,Y,Y,SOTH,SOTH,2,MM,2,INS,,SOUTH BLAND ST FROM ATLANTIC ST TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5754058329999,44.63690904,9559666,TRE131552,TRE131552,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,7,MM,2,INS,,LUCKNOW ST FROM VICTORIA RD TO FENWICK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587148941,44.6319274860001,9559667,TRE131062,TRE131062,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,INGLIS ST FROM BELLEVUE AVE TO RITCHIE DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5958975149999,44.635637794,9559668,TRE130100,TRE130100,TRE,HRM,,,WOOD,1,ROW,Y,Y,UNO,UNO,3,MM,2,INS,,OXFORD ST FROM OXFORD ST TO EDZELL CASTLE CIR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.585221885,44.6353370080001,9559669,TRE131302,TRE131302,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,FRASER ST FROM ROBIE ST TO DAVIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586268536,44.634134079,9559670,TRE131235,TRE131235,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,OAKLAND RD FROM ROBIE ST TO WATERLOO ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5856783569999,44.6329729,9559671,TRE131229,TRE131229,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,GREENWOOD AVE FROM INGLIS ST TO BELMONT RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597072037,44.6382733500001,9559672,TRE131783,TRE131783,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACSA1,ACSA1,5,MM,2,INS,,OXFORD ST FROM COBURG RD TO WAEGWOLTIC AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.577728379,44.629967671,9559673,TRE130948,TRE130948,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,3,MM,2,INS,,GORSEBROOK AVE FROM TOWER RD TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5796357249999,44.627027281,9559674,TRE131032,TRE131032,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,4,MM,2,INS,,FRANCKLYN ST FROM MCCULLOCH CRT TO FERNWOOD LANE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.585159426,44.630084374,9559675,TRE131204,TRE131204,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,3,MM,2,INS,,ROXTON RD FROM GREENWOOD AVE TO BELLEVUE AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596160541,44.6362469740001,9559676,TRE130096,TRE130096,TRE,HRM,,,WOOD,1,ROW,Y,N,AC,AC,1,MM,2,INS,,OXFORD ST FROM EDZELL CASTLE CIR TO CASTINE WAY,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.574564885,44.635203312,9559677,TRE131565,TRE131565,TRE,HRM,,,WOOD,1,ROW,Y,N,ACSA2,ACSA2,2,MM,2,INS,,LUCKNOW ST FROM INGLIS ST TO RHULAND ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5845408549999,44.630693905,9559678,TRE131200,TRE131200,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULS,ULS,5,MM,2,INS,,GREENWOOD AVE FROM ROXTON RD TO INGLIS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.581792589,44.6330487130001,9559679,TRE131643,TRE131643,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,7,MM,2,INS,,INGLIS ST FROM WELLINGTON ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596272047,44.637021272,9559680,TRE130116,TRE130116,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,3,MM,2,OUT,,OXFORD ST FROM CASTINE WAY TO COBURG RD,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.578148993,44.634893602,9559681,TRE131701,TRE131701,TRE,HRM,,,WOOD,1,ROW,Y,Y,CAOVA,CAOVA,3,MM,2,INS,,TOWER RD FROM INGLIS ST TO VICTORIA RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586449348,44.631943752,9559682,TRE131065,TRE131065,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,2,MM,2,INS,,INGLIS ST FROM BELLEVUE AVE TO RITCHIE DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.592930801,44.6429014820001,9559683,TRE130375,TRE130375,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,8,MM,2,INS,,GARDEN ST FROM JUBILEE RD TO CEDAR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.57526553,44.6329560790001,9559684,TRE131401,TRE131401,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,,M,2,INS,,YOUNG AVE FROM INGLIS ST TO ATLANTIC ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
