CMANAME,date,count,mean,median,max,min,stdDev
Ottawa,2024-06-28T17:31:54,3515,0.030789132921868523,0.031158279852109408,0.03596445918085663,0.025039656087735562,0.00222688096006268
Calgary,2024-06-28T19:13:24,1204,0.02737487832366904,0.027777744600916726,0.029697138816171625,0.0244834031909405,0.001159730380265384
Vancouver,2024-06-28T19:13:24,196,0.023996573972502808,0.024225528466751793,0.027073154225994142,0.022824352542666397,0.0012217814080303605
Vancouver,2024-06-28T20:54:55,196,0.03217577942378425,0.03153740552119272,0.03498073667294115,0.025962259116300096,0.002344891014089719
Ottawa,2024-06-29T17:12:52,898,0.03130109911350452,0.030660898342058474,0.03565810346641063,0.025534951142608054,0.0027593231744464804
Toronto,2024-06-29T17:12:52,111,0.030246958605291994,0.029975740133323638,0.03466350692977492,0.02992841344782172,0.0011907828541507792
Calgary,2024-06-29T18:54:22,1214,0.026553643656756113,0.026118451853556157,0.03042628429835544,0.022887084633134804,0.001712726417212965
Winnipeg,2024-06-29T18:54:22,701,0.027422722973268518,0.027084263095716873,0.032085582613967066,0.02416367642580441,0.0020266825958868335
Calgary,2024-06-29T20:35:52,1106,0.02677209498037287,0.026382051336670934,0.030784744769390134,0.024820491671514226,0.0015450173374514085
Vancouver,2024-06-29T20:35:52,108,0.02504072750833562,0.024667651805618505,0.02663330547514473,0.024049523571815216,0.0010245940219963114
Montreal,2024-06-30T16:53:50,375,0.026603690199776365,0.02590828179094303,0.03639545144033302,0.021552480757227366,0.0027086356868052442
Ottawa,2024-06-30T16:53:50,3382,0.030040107848664586,0.030450174314440814,0.03743058815601061,0.019723141565902703,0.002850774812964005
Toronto,2024-06-30T16:53:50,712,0.029527512891796285,0.029747923697257216,0.03066630102697096,0.02736794303237287,8.051384061980377E-4
Toronto,2024-06-30T18:35:19,644,0.029620311336164214,0.02934713746350909,0.03304897735001736,0.02839571121585075,0.0011623522047426837
Winnipeg,2024-06-30T18:35:19,795,0.032271109193876615,0.031945241667973946,0.03529568389061637,0.027282938361156372,0.001694610290455617
Calgary,2024-06-30T20:16:49,925,0.025955396227893716,0.02506375144019553,0.029240363714103646,0.021374493036128782,0.0019353224480486181
Vancouver,2024-06-30T20:16:49,196,0.029533947378203442,0.029324552044279226,0.03366357460621679,0.02662933990356052,0.0025138615958536755
Montreal,2024-07-01T16:34:48,393,0.030243897951394823,0.030100341167066204,0.034739298716241804,0.027880566194641722,0.0020842073421918727
Ottawa,2024-07-01T16:34:48,3179,0.0315714455265898,0.03139669465897381,0.035861622542178666,0.028016473050039584,0.0016590771514547007
Toronto,2024-07-01T16:34:48,731,0.030656225132363334,0.03065773437417003,0.034857128273431306,0.028693389147496466,0.0011009469645306095
Montreal,2024-07-01T18:16:18,418,0.03255963955490381,0.0314499394392949,0.03472834452990184,0.03017655064974786,0.0015484861060006273
Ottawa,2024-07-01T18:16:18,3406,0.031309188312417024,0.031076998447472214,0.034194548432176605,0.02742097340523037,0.0012240154048551762
